55;eterna;;43;124;112;82;65/73;18;6;;17;Langarm;SLIM-FIT;;;;0;;;20130407
56;eterna;;44;124;112;82;65/74;18;6;;17;Langarm;SLIM-FIT;;;;0;;;20130407
57;eterna;;37;112;108;80;59;17;;17;Langarm;COMFORT FIT;;;;0;;;;20130407
58;eterna;;38;112;108;80;59;17;;17;Langarm;COMFORT FIT;;;;0;;;;20130407
59;eterna;;39;120;114;80;59;17;8;;17;Langarm;COMFORT FIT;;;;0;;;20130407
60;eterna;;40;120;114;80;59;17;8;;17;Langarm;COMFORT FIT;;;;0;;;20130407
61;eterna;;41;128;124;80;59;18;6;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
62;eterna;;42;128;124;80;59;18;6;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
63;eterna;;43;134;134;80;59;19;4;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
64;eterna;;44;134;134;80;59;19;4;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
65;eterna;;45;148;148;80;59;20;2;;18;6;Langarm;COMFORT FIT;;;;0;;20130407
66;eterna;;46;148;148;80;59;20;2;;18;6;Langarm;COMFORT FIT;;;;0;;20130407
67;eterna;;47;154;154;80;59;21;;18;6;Langarm;COMFORT FIT;;;;0;;;20130407
68;eterna;;48;154;154;80;59;21;;18;6;Langarm;COMFORT FIT;;;;0;;;20130407
69;eterna;;49;160;160;80;59;21;8;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
70;eterna;;50;160;160;80;59;21;8;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
71;eterna;;51;168;168;80;59;22;6;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
72;eterna;;52;168;168;80;59;22;6;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
73;eterna;;53;176;176;80;59;23;4;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
74;eterna;;54;176;176;80;59;23;4;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
75;eterna;;55;184;184;80;59;24;2;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
76;eterna;;56;184;184;80;59;24;2;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
77;eterna;;57;192;192;80;59;25;;21;Langarm;COMFORT FIT;;;;0;;;;20130407
78;eterna;;58;192;192;80;59;25;;21;Langarm;COMFORT FIT;;;;0;;;;20130407
79;eterna;;59;200;200;80;59;25;8;;21;Langarm;COMFORT FIT;;;;0;;;20130407
80;eterna;;60;200;200;80;59;25;8;;21;Langarm;COMFORT FIT;;;;0;;;20130407
81;eterna;;37;112;108;85;68;17;;17;Langarm;COMFORT FIT;;;;0;;;;20130407
82;eterna;;38;112;108;85;68;17;;17;Langarm;COMFORT FIT;;;;0;;;;20130407
83;eterna;;39;120;114;85;68;17;8;;17;Langarm;COMFORT FIT;;;;0;;;20130407
84;eterna;;40;120;114;85;68;17;8;;17;Langarm;COMFORT FIT;;;;0;;;20130407
85;eterna;;41;128;124;85;68;18;6;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
86;eterna;;42;128;124;85;68;18;6;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
87;eterna;;43;134;134;85;68;19;4;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
88;eterna;;44;134;134;85;68;19;4;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
89;eterna;;45;148;148;90;68;20;2;;18;6;Langarm;COMFORT FIT;;;;0;;20130407
90;eterna;;46;148;148;90;68;20;2;;18;6;Langarm;COMFORT FIT;;;;0;;20130407
91;eterna;;47;154;154;90;68;21;;18;6;Langarm;COMFORT FIT;;;;0;;;20130407
92;eterna;;48;154;154;90;68;21;;18;6;Langarm;COMFORT FIT;;;;0;;;20130407
93;eterna;;49;160;160;95;68;21;8;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
94;eterna;;50;160;160;95;68;21;8;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
95;eterna;;51;168;168;95;68;22;6;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
96;eterna;;52;168;168;95;68;22;6;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
97;eterna;;53;176;176;95;68;23;4;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
98;eterna;;54;176;176;95;68;23;4;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
99;eterna;;55;184;184;95;68;24;2;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
100;eterna;;56;184;184;95;68;24;2;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
101;eterna;;57;192;192;95;68;25;;21;Langarm;COMFORT FIT;;;;0;;;;20130407
102;eterna;;58;192;192;95;68;25;;21;Langarm;COMFORT FIT;;;;0;;;;20130407
103;eterna;;59;200;200;95;68;25;8;;21;Langarm;COMFORT FIT;;;;0;;;20130407
104;eterna;;60;200;200;95;68;25;8;;21;Langarm;COMFORT FIT;;;;0;;;20130407
105;eterna;;37;112;108;90;72;17;;17;Langarm;COMFORT FIT;;;;0;;;;20130407
106;eterna;;38;112;108;90;72;17;;17;Langarm;COMFORT FIT;;;;0;;;;20130407
107;eterna;;39;120;114;90;72;17;8;;17;Langarm;COMFORT FIT;;;;0;;;20130407
108;eterna;;40;120;114;90;72;17;8;;17;Langarm;COMFORT FIT;;;;0;;;20130407
109;eterna;;41;128;124;90;72;18;6;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
110;eterna;;42;128;124;90;72;18;6;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
111;eterna;;43;134;134;90;72;19;4;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
112;eterna;;44;134;134;90;72;19;4;;17;8;Langarm;COMFORT FIT;;;;0;;20130407
113;eterna;;45;148;148;90;72;20;2;;18;6;Langarm;COMFORT FIT;;;;0;;20130407
114;eterna;;46;148;148;90;72;20;2;;18;6;Langarm;COMFORT FIT;;;;0;;20130407
115;eterna;;47;154;154;90;72;21;;18;6;Langarm;COMFORT FIT;;;;0;;;20130407
116;eterna;;48;154;154;90;72;21;;18;6;Langarm;COMFORT FIT;;;;0;;;20130407
117;eterna;;49;160;160;95;72;21;8;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
118;eterna;;50;160;160;95;72;21;8;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
119;eterna;;51;168;168;95;72;22;6;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
120;eterna;;52;168;168;95;72;22;6;;19;4;Langarm;COMFORT FIT;;;;0;;20130407
121;eterna;;53;176;176;95;72;23;4;;20;2;Langarm;COMFORT FIT;;;;0;;20130407
